pic,File Name,Pixels,measured,part,manip,f,f2,sample_ID,file_name,bird_ID
160,160 (38).png,348.953868222489,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 135_G200062 2021-07-14 Snap-1594_inv.jpg,Ruff 135_G200062 2021-07-14 Snap-1594_inv.jpg,135,Ruff 135_G200062 2021-07-14 Snap-1594_inv.jpg,G200062
160,160 (39).png,258.288203909429,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 135_G200062 2021-07-14 Snap-1594_inv.jpg,Ruff 135_G200062 2021-07-14 Snap-1594_inv.jpg,135,Ruff 135_G200062 2021-07-14 Snap-1594_inv.jpg,G200062
160,160 (40).png,1005.24059195529,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 135_G200062 2021-07-14 Snap-1594_inv.jpg,Ruff 135_G200062 2021-07-14 Snap-1594_inv.jpg,135,Ruff 135_G200062 2021-07-14 Snap-1594_inv.jpg,G200062
161,161 (41).png,56.1796048258922,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 134_G200531 2021-07-13 Snap-1549_inv.jpg,Ruff 134_G200531 2021-07-13 Snap-1549_inv.jpg,134,Ruff 134_G200531 2021-07-13 Snap-1549_inv.jpg,G200531
161,161 (42).png,358.610173055267,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 134_G200531 2021-07-13 Snap-1549_inv.jpg,Ruff 134_G200531 2021-07-13 Snap-1549_inv.jpg,134,Ruff 134_G200531 2021-07-13 Snap-1549_inv.jpg,G200531
161,161 (43).png,300.920269612784,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 134_G200531 2021-07-13 Snap-1549_inv.jpg,Ruff 134_G200531 2021-07-13 Snap-1549_inv.jpg,134,Ruff 134_G200531 2021-07-13 Snap-1549_inv.jpg,G200531
161,161 (44).png,1068.21284401442,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 134_G200531 2021-07-13 Snap-1549_inv.jpg,Ruff 134_G200531 2021-07-13 Snap-1549_inv.jpg,134,Ruff 134_G200531 2021-07-13 Snap-1549_inv.jpg,G200531
162,162 (45).png,43.2587108862191,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 129_G200070 2021-06-18 Snap-1479_inv.jpg,Ruff 129_G200070 2021-06-18 Snap-1479_inv.jpg,129,Ruff 129_G200070 2021-06-18 Snap-1479_inv.jpg,G200070
162,162 (46).png,383.050334504255,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 129_G200070 2021-06-18 Snap-1479_inv.jpg,Ruff 129_G200070 2021-06-18 Snap-1479_inv.jpg,129,Ruff 129_G200070 2021-06-18 Snap-1479_inv.jpg,G200070
162,162 (47).png,295.769552621701,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 129_G200070 2021-06-18 Snap-1479_inv.jpg,Ruff 129_G200070 2021-06-18 Snap-1479_inv.jpg,129,Ruff 129_G200070 2021-06-18 Snap-1479_inv.jpg,G200070
162,162 (48).png,1050.73948320789,2022-03-23 14-11-19,Tail,erT,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 129_G200070 2021-06-18 Snap-1479_inv.jpg,Ruff 129_G200070 2021-06-18 Snap-1479_inv.jpg,129,Ruff 129_G200070 2021-06-18 Snap-1479_inv.jpg,G200070
163,163 (49).png,49.4542926547614,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 164_A079561656 2021-10-07 Snap-2133_inv.jpg,Ruff 164_A079561656 2021-10-07 Snap-2133_inv.jpg,164,Ruff 164_A079561656 2021-10-07 Snap-2133_inv.jpg,A079561656
163,163 (50).png,377.720761699192,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 164_A079561656 2021-10-07 Snap-2133_inv.jpg,Ruff 164_A079561656 2021-10-07 Snap-2133_inv.jpg,164,Ruff 164_A079561656 2021-10-07 Snap-2133_inv.jpg,A079561656
163,163 (51).png,280.622591392867,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 164_A079561656 2021-10-07 Snap-2133_inv.jpg,Ruff 164_A079561656 2021-10-07 Snap-2133_inv.jpg,164,Ruff 164_A079561656 2021-10-07 Snap-2133_inv.jpg,A079561656
163,163 (52).png,1057.99159978457,2022-03-23 14-11-19,Tail,erT,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 164_A079561656 2021-10-07 Snap-2133_inv.jpg,Ruff 164_A079561656 2021-10-07 Snap-2133_inv.jpg,164,Ruff 164_A079561656 2021-10-07 Snap-2133_inv.jpg,A079561656
164,164 (53).png,49.3439210756981,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 070_1302 2021-06-04 Snap-1125_inv.jpg,Ruff 070_1302 2021-06-04 Snap-1125_inv.jpg,70,Ruff 070_1302 2021-06-04 Snap-1125_inv.jpg,1302
164,164 (54).png,355.740115370178,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 070_1302 2021-06-04 Snap-1125_inv.jpg,Ruff 070_1302 2021-06-04 Snap-1125_inv.jpg,70,Ruff 070_1302 2021-06-04 Snap-1125_inv.jpg,1302
164,164 (55).png,318.804031663492,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 070_1302 2021-06-04 Snap-1125_inv.jpg,Ruff 070_1302 2021-06-04 Snap-1125_inv.jpg,70,Ruff 070_1302 2021-06-04 Snap-1125_inv.jpg,1302
164,164 (56).png,1110.23561033837,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 070_1302 2021-06-04 Snap-1125_inv.jpg,Ruff 070_1302 2021-06-04 Snap-1125_inv.jpg,70,Ruff 070_1302 2021-06-04 Snap-1125_inv.jpg,1302
165,165 (57).png,55.2395781623662,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 206_1367 2021-10-25 Snap-2939_inv.jpg,Ruff 206_1367 2021-10-25 Snap-2939_inv.jpg,206,Ruff 206_1367 2021-10-25 Snap-2939_inv.jpg,1367
165,165 (58).png,338.431075359975,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 206_1367 2021-10-25 Snap-2939_inv.jpg,Ruff 206_1367 2021-10-25 Snap-2939_inv.jpg,206,Ruff 206_1367 2021-10-25 Snap-2939_inv.jpg,1367
165,165 (59).png,304.593436243164,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 206_1367 2021-10-25 Snap-2939_inv.jpg,Ruff 206_1367 2021-10-25 Snap-2939_inv.jpg,206,Ruff 206_1367 2021-10-25 Snap-2939_inv.jpg,1367
165,165 (60).png,985.531434702989,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 206_1367 2021-10-25 Snap-2939_inv.jpg,Ruff 206_1367 2021-10-25 Snap-2939_inv.jpg,206,Ruff 206_1367 2021-10-25 Snap-2939_inv.jpg,1367
166,166 (61).png,53.3120276247818,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 188_1384 2021-10-19 Snap-2619_inv.jpg,Ruff 188_1384 2021-10-19 Snap-2619_inv.jpg,188,Ruff 188_1384 2021-10-19 Snap-2619_inv.jpg,1384
166,166 (62).png,327.993633714879,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 188_1384 2021-10-19 Snap-2619_inv.jpg,Ruff 188_1384 2021-10-19 Snap-2619_inv.jpg,188,Ruff 188_1384 2021-10-19 Snap-2619_inv.jpg,1384
166,166 (63).png,297.873588418558,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 188_1384 2021-10-19 Snap-2619_inv.jpg,Ruff 188_1384 2021-10-19 Snap-2619_inv.jpg,188,Ruff 188_1384 2021-10-19 Snap-2619_inv.jpg,1384
166,166 (64).png,1057.39367621772,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 188_1384 2021-10-19 Snap-2619_inv.jpg,Ruff 188_1384 2021-10-19 Snap-2619_inv.jpg,188,Ruff 188_1384 2021-10-19 Snap-2619_inv.jpg,1384
167,167 (65).png,63.8170710403104,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 056_1346 2021-06-06 Snap-1211_inv.jpg,Ruff 056_1346 2021-06-06 Snap-1211_inv.jpg,56,Ruff 056_1346 2021-06-06 Snap-1211_inv.jpg,1346
167,167 (66).png,308.932462921604,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 056_1346 2021-06-06 Snap-1211_inv.jpg,Ruff 056_1346 2021-06-06 Snap-1211_inv.jpg,56,Ruff 056_1346 2021-06-06 Snap-1211_inv.jpg,1346
167,167 (67).png,290.497474683059,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 056_1346 2021-06-06 Snap-1211_inv.jpg,Ruff 056_1346 2021-06-06 Snap-1211_inv.jpg,56,Ruff 056_1346 2021-06-06 Snap-1211_inv.jpg,1346
167,167 (68).png,1121.2610828672,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 056_1346 2021-06-06 Snap-1211_inv.jpg,Ruff 056_1346 2021-06-06 Snap-1211_inv.jpg,56,Ruff 056_1346 2021-06-06 Snap-1211_inv.jpg,1346
168,168 (69).png,65.4244398156371,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 154_1368 2021-10-05 Snap-2063_inv.jpg,Ruff 154_1368 2021-10-05 Snap-2063_inv.jpg,154,Ruff 154_1368 2021-10-05 Snap-2063_inv.jpg,1368
168,168 (70).png,361.367532368147,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 154_1368 2021-10-05 Snap-2063_inv.jpg,Ruff 154_1368 2021-10-05 Snap-2063_inv.jpg,154,Ruff 154_1368 2021-10-05 Snap-2063_inv.jpg,1368
168,168 (71).png,304.804207778719,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 154_1368 2021-10-05 Snap-2063_inv.jpg,Ruff 154_1368 2021-10-05 Snap-2063_inv.jpg,154,Ruff 154_1368 2021-10-05 Snap-2063_inv.jpg,1368
168,168 (72).png,1120.43967897668,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 154_1368 2021-10-05 Snap-2063_inv.jpg,Ruff 154_1368 2021-10-05 Snap-2063_inv.jpg,154,Ruff 154_1368 2021-10-05 Snap-2063_inv.jpg,1368
169,169 (73).png,58.8990553411047,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 137_A059381830 2021-07-20 Snap-1664_inv.jpg,Ruff 137_A059381830 2021-07-20 Snap-1664_inv.jpg,137,Ruff 137_A059381830 2021-07-20 Snap-1664_inv.jpg,A059381830
169,169 (74).png,331.410321463408,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 137_A059381830 2021-07-20 Snap-1664_inv.jpg,Ruff 137_A059381830 2021-07-20 Snap-1664_inv.jpg,137,Ruff 137_A059381830 2021-07-20 Snap-1664_inv.jpg,A059381830
169,169 (75).png,306.681790283846,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 137_A059381830 2021-07-20 Snap-1664_inv.jpg,Ruff 137_A059381830 2021-07-20 Snap-1664_inv.jpg,137,Ruff 137_A059381830 2021-07-20 Snap-1664_inv.jpg,A059381830
169,169 (76).png,911.046101445922,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 137_A059381830 2021-07-20 Snap-1664_inv.jpg,Ruff 137_A059381830 2021-07-20 Snap-1664_inv.jpg,137,Ruff 137_A059381830 2021-07-20 Snap-1664_inv.jpg,A059381830
170,170 (77).png,38.2463756697639,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 001_1649 2021-11-05 Snap-3271_inv.jpg,Ruff 001_1649 2021-11-05 Snap-3271_inv.jpg,1,Ruff 001_1649 2021-11-05 Snap-3271_inv.jpg,1649
170,170 (78).png,384.822994345762,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 001_1649 2021-11-05 Snap-3271_inv.jpg,Ruff 001_1649 2021-11-05 Snap-3271_inv.jpg,1,Ruff 001_1649 2021-11-05 Snap-3271_inv.jpg,1649
170,170 (79).png,350.261976670876,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 001_1649 2021-11-05 Snap-3271_inv.jpg,Ruff 001_1649 2021-11-05 Snap-3271_inv.jpg,1,Ruff 001_1649 2021-11-05 Snap-3271_inv.jpg,1649
170,170 (80).png,1103.53164543341,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 001_1649 2021-11-05 Snap-3271_inv.jpg,Ruff 001_1649 2021-11-05 Snap-3271_inv.jpg,1,Ruff 001_1649 2021-11-05 Snap-3271_inv.jpg,1649
171,171 (81).png,49.8049209391933,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 023_1347 2021-05-20 Snap-0838_inv.jpg,Ruff 023_1347 2021-05-20 Snap-0838_inv.jpg,23,Ruff 023_1347 2021-05-20 Snap-0838_inv.jpg,1347
171,171 (82).png,409.296455712668,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 023_1347 2021-05-20 Snap-0838_inv.jpg,Ruff 023_1347 2021-05-20 Snap-0838_inv.jpg,23,Ruff 023_1347 2021-05-20 Snap-0838_inv.jpg,1347
171,171 (83).png,303.029428407908,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 023_1347 2021-05-20 Snap-0838_inv.jpg,Ruff 023_1347 2021-05-20 Snap-0838_inv.jpg,23,Ruff 023_1347 2021-05-20 Snap-0838_inv.jpg,1347
171,171 (84).png,1091.39684969211,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 023_1347 2021-05-20 Snap-0838_inv.jpg,Ruff 023_1347 2021-05-20 Snap-0838_inv.jpg,23,Ruff 023_1347 2021-05-20 Snap-0838_inv.jpg,1347
172,172 (85).png,64.049662510981,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 205_1334 2021-10-25 Snap-2916_inv.jpg,Ruff 205_1334 2021-10-25 Snap-2916_inv.jpg,205,Ruff 205_1334 2021-10-25 Snap-2916_inv.jpg,1334
172,172 (86).png,335.917279452414,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 205_1334 2021-10-25 Snap-2916_inv.jpg,Ruff 205_1334 2021-10-25 Snap-2916_inv.jpg,205,Ruff 205_1334 2021-10-25 Snap-2916_inv.jpg,1334
172,172 (87).png,318.692118524714,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 205_1334 2021-10-25 Snap-2916_inv.jpg,Ruff 205_1334 2021-10-25 Snap-2916_inv.jpg,205,Ruff 205_1334 2021-10-25 Snap-2916_inv.jpg,1334
172,172 (88).png,1050.15565596676,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 205_1334 2021-10-25 Snap-2916_inv.jpg,Ruff 205_1334 2021-10-25 Snap-2916_inv.jpg,205,Ruff 205_1334 2021-10-25 Snap-2916_inv.jpg,1334
173,173 (89).png,58.5643811367424,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 144_G200529 2021-09-30 Snap-1978_inv.jpg,Ruff 144_G200529 2021-09-30 Snap-1978_inv.jpg,144,Ruff 144_G200529 2021-09-30 Snap-1978_inv.jpg,G200529
173,173 (90).png,352.170092805487,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 144_G200529 2021-09-30 Snap-1978_inv.jpg,Ruff 144_G200529 2021-09-30 Snap-1978_inv.jpg,144,Ruff 144_G200529 2021-09-30 Snap-1978_inv.jpg,G200529
173,173 (91).png,312.549747084267,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 144_G200529 2021-09-30 Snap-1978_inv.jpg,Ruff 144_G200529 2021-09-30 Snap-1978_inv.jpg,144,Ruff 144_G200529 2021-09-30 Snap-1978_inv.jpg,G200529
173,173 (92).png,1096.47246615689,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 144_G200529 2021-09-30 Snap-1978_inv.jpg,Ruff 144_G200529 2021-09-30 Snap-1978_inv.jpg,144,Ruff 144_G200529 2021-09-30 Snap-1978_inv.jpg,G200529
174,174 (93).png,58.7476827225771,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 192_1359 2021-10-19 Snap-2550_inv.jpg,Ruff 192_1359 2021-10-19 Snap-2550_inv.jpg,192,Ruff 192_1359 2021-10-19 Snap-2550_inv.jpg,1359
174,174 (94).png,376.494471859795,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 192_1359 2021-10-19 Snap-2550_inv.jpg,Ruff 192_1359 2021-10-19 Snap-2550_inv.jpg,192,Ruff 192_1359 2021-10-19 Snap-2550_inv.jpg,1359
174,174 (95).png,314.345787208276,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 192_1359 2021-10-19 Snap-2550_inv.jpg,Ruff 192_1359 2021-10-19 Snap-2550_inv.jpg,192,Ruff 192_1359 2021-10-19 Snap-2550_inv.jpg,1359
174,174 (96).png,1078.69290104068,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 192_1359 2021-10-19 Snap-2550_inv.jpg,Ruff 192_1359 2021-10-19 Snap-2550_inv.jpg,192,Ruff 192_1359 2021-10-19 Snap-2550_inv.jpg,1359
175,175 (97).png,63.4085723524789,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 206_1367 2021-10-25 Snap-2946_inv.jpg,Ruff 206_1367 2021-10-25 Snap-2946_inv.jpg,206,Ruff 206_1367 2021-10-25 Snap-2946_inv.jpg,1367
175,175 (98).png,391.367532368147,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 206_1367 2021-10-25 Snap-2946_inv.jpg,Ruff 206_1367 2021-10-25 Snap-2946_inv.jpg,206,Ruff 206_1367 2021-10-25 Snap-2946_inv.jpg,1367
175,175 (99).png,307.115639277808,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 206_1367 2021-10-25 Snap-2946_inv.jpg,Ruff 206_1367 2021-10-25 Snap-2946_inv.jpg,206,Ruff 206_1367 2021-10-25 Snap-2946_inv.jpg,1367
175,175 (100).png,984.308680589029,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 206_1367 2021-10-25 Snap-2946_inv.jpg,Ruff 206_1367 2021-10-25 Snap-2946_inv.jpg,206,Ruff 206_1367 2021-10-25 Snap-2946_inv.jpg,1367
176,176 (101).png,55.8965757706367,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 093_1364 2021-06-10 Snap-1298_inv.jpg,Ruff 093_1364 2021-06-10 Snap-1298_inv.jpg,93,Ruff 093_1364 2021-06-10 Snap-1298_inv.jpg,1364
176,176 (102).png,325.195959492894,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 093_1364 2021-06-10 Snap-1298_inv.jpg,Ruff 093_1364 2021-06-10 Snap-1298_inv.jpg,93,Ruff 093_1364 2021-06-10 Snap-1298_inv.jpg,1364
176,176 (103).png,293.45639353943,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 093_1364 2021-06-10 Snap-1298_inv.jpg,Ruff 093_1364 2021-06-10 Snap-1298_inv.jpg,93,Ruff 093_1364 2021-06-10 Snap-1298_inv.jpg,1364
176,176 (104).png,1092.28341726272,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 093_1364 2021-06-10 Snap-1298_inv.jpg,Ruff 093_1364 2021-06-10 Snap-1298_inv.jpg,93,Ruff 093_1364 2021-06-10 Snap-1298_inv.jpg,1364
177,177 (105).png,56.204079932537,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 023_1347 2021-05-20 Snap-0834_inv.jpg,Ruff 023_1347 2021-05-20 Snap-0834_inv.jpg,23,Ruff 023_1347 2021-05-20 Snap-0834_inv.jpg,1347
177,177 (106).png,349.451342905547,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 023_1347 2021-05-20 Snap-0834_inv.jpg,Ruff 023_1347 2021-05-20 Snap-0834_inv.jpg,23,Ruff 023_1347 2021-05-20 Snap-0834_inv.jpg,1347
177,177 (107).png,300.320851173922,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 023_1347 2021-05-20 Snap-0834_inv.jpg,Ruff 023_1347 2021-05-20 Snap-0834_inv.jpg,23,Ruff 023_1347 2021-05-20 Snap-0834_inv.jpg,1347
177,177 (108).png,1142.48990378644,2022-03-23 14-11-19,Tail,erT,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 023_1347 2021-05-20 Snap-0834_inv.jpg,Ruff 023_1347 2021-05-20 Snap-0834_inv.jpg,23,Ruff 023_1347 2021-05-20 Snap-0834_inv.jpg,1347
178,178 (109).png,57.8414992996351,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 181_1357 2021-10-12 Snap-2347_inv.jpg,Ruff 181_1357 2021-10-12 Snap-2347_inv.jpg,181,Ruff 181_1357 2021-10-12 Snap-2347_inv.jpg,1357
178,178 (110).png,356.323418778035,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 181_1357 2021-10-12 Snap-2347_inv.jpg,Ruff 181_1357 2021-10-12 Snap-2347_inv.jpg,181,Ruff 181_1357 2021-10-12 Snap-2347_inv.jpg,1357
178,178 (111).png,278.224454394665,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 181_1357 2021-10-12 Snap-2347_inv.jpg,Ruff 181_1357 2021-10-12 Snap-2347_inv.jpg,181,Ruff 181_1357 2021-10-12 Snap-2347_inv.jpg,1357
178,178 (112).png,1011.32647394845,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 181_1357 2021-10-12 Snap-2347_inv.jpg,Ruff 181_1357 2021-10-12 Snap-2347_inv.jpg,181,Ruff 181_1357 2021-10-12 Snap-2347_inv.jpg,1357
179,179 (113).png,44.931281003467,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 135_G200062 2021-07-14 Snap-1588_inv.jpg,Ruff 135_G200062 2021-07-14 Snap-1588_inv.jpg,135,Ruff 135_G200062 2021-07-14 Snap-1588_inv.jpg,G200062
179,179 (114).png,344.309756698531,2022-03-23 14-11-19,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 135_G200062 2021-07-14 Snap-1588_inv.jpg,Ruff 135_G200062 2021-07-14 Snap-1588_inv.jpg,135,Ruff 135_G200062 2021-07-14 Snap-1588_inv.jpg,G200062
179,179 (115).png,265.296464556282,2022-03-23 14-11-19,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 135_G200062 2021-07-14 Snap-1588_inv.jpg,Ruff 135_G200062 2021-07-14 Snap-1588_inv.jpg,135,Ruff 135_G200062 2021-07-14 Snap-1588_inv.jpg,G200062
179,179 (116).png,980.8833155641,2022-03-23 14-11-19,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 135_G200062 2021-07-14 Snap-1588_inv.jpg,Ruff 135_G200062 2021-07-14 Snap-1588_inv.jpg,135,Ruff 135_G200062 2021-07-14 Snap-1588_inv.jpg,G200062
180,180 (117).png,57.5309521135841,2022-03-23 14-11-19,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 219_G200068 2021-10-12 Snap-2257_inv.jpg,Ruff 219_G200068 2021-10-12 Snap-2257_inv.jpg,219,Ruff 219_G200068 2021-10-12 Snap-2257_inv.jpg,G200068
