File Name,"Pixels"
"751 (1).png",57.97892087979539
"751 (2).png",401.191458275725
"751 (3).png",300.6291249496015
"751 (4).png",594.8341857581819
"752 (5).png",48.82346497986819
"752 (6).png",325.96433207316824
"752 (7).png",289.6152148455354
"752 (8).png",1076.3247974949852
"753 (9).png",59.02617112634536
"753 (10).png",321.1543289325509
"753 (11).png",344.8314084415017
"753 (12).png",1083.3722679516559
"754 (13).png",48.453653350712514
"754 (14).png",345.33771297152316
"754 (15).png",286.446292271664
"754 (16).png",1120.1709968354073
"755 (17).png",68.93386887150632
"755 (18).png",371.14717741399977
"755 (19).png",291.7852766639902
"755 (20).png",1114.260600984851
"756 (21).png",62.88258044326352
"756 (22).png",369.47606938217416
"756 (23).png",295.08530893130387
"756 (24).png",1104.9620138761184
"757 (25).png",40.35323817465893
"757 (26).png",370.83666863311174
"757 (27).png",324.581616235831
"757 (28).png",1058.1012414644977
"758 (29).png",57.35242440844198
"758 (30).png",326.16236088318936
"758 (31).png",293.71067811865504
"758 (32).png",1026.2948355529188
"759 (33).png",45.85991848471072
"759 (34).png",308.67463876529496
"759 (35).png",307.16497077341654
"759 (36).png",1005.7442552218511
"760 (37).png",60.59529588166444
"760 (38).png",368.91167940181725
"760 (39).png",349.1623608831895
"760 (40).png",1082.0550051280086
"761 (41).png",51.45249237948125
"761 (42).png",372.54081319503297
"761 (43).png",300.91844683094615
"761 (44).png",1045.8853889491247
"762 (45).png",38.52265927964784
"762 (46).png",375.60622125481234
"762 (47).png",314.62236636408664
"762 (48).png",1153.8791487494557
"763 (49).png",49.74205466451208
"763 (50).png",317.1599201395336
"763 (51).png",296.07068566676384
"763 (52).png",1100.1962514760382
"764 (53).png",54.678766680976494
"764 (54).png",357.0944874982195
"764 (55).png",292.20100128316204
"764 (56).png",1100.7656506633457
"765 (57).png",41.56745393555049
"765 (58).png",349.68927281777076
"765 (59).png",306.61820500590517
"765 (60).png",1181.2688291121942
"766 (61).png",59.19358237779889
"766 (62).png",393.7046939786353
"766 (63).png",297.5370043587327
"766 (64).png",1091.5357169959927
"767 (65).png",40.767451737032026
"767 (66).png",326.9137360560504
"767 (67).png",303.0960038462196
"767 (68).png",1017.1814689659258
"768 (69).png",52.11337749886641
"768 (70).png",343.29762309119945
"768 (71).png",325.2199620211108
"768 (72).png",1072.4524008797378
"769 (73).png",49.87316089762194
"769 (74).png",387.5234225696732
"769 (75).png",314.2649264200908
"769 (76).png",1070.5983063250624
"770 (77).png",47.32665634331747
"770 (78).png",293.0644657100283
"770 (79).png",339.0662422067634
"770 (80).png",1091.7439179788337
"771 (81).png",46.45842542199188
"771 (82).png",329.78561652297753
"771 (83).png",309.49032316450706
"771 (84).png",1084.6185362205863
"772 (85).png",58.08730293895025
"772 (86).png",385.7766952966378
"772 (87).png",307.0451612938125
"772 (88).png",1106.766660715809
"773 (89).png",40.5561741974054
"773 (90).png",340.5458638289157
"773 (91).png",354.1867475008292
"773 (92).png",1152.7974699728109
"774 (93).png",52.03034354991368
"774 (94).png",394.76411984271624
"774 (95).png",268.49863321797574
"774 (96).png",1030.8778846865293
"775 (97).png",50.70391529264811
"775 (98).png",371.7999962761743
"775 (99).png",320.94826817189136
"775 (100).png",1063.8902671297242
"776 (101).png",54.063116616289946
"776 (102).png",354.69398359266637
"776 (103).png",296.7998703053104
"776 (104).png",1081.6098064353523
"777 (105).png",54.60327553311063
"777 (106).png",325.86555646792027
"777 (107).png",324.4614353296984
"777 (108).png",1096.8709709798218
"778 (109).png",51.34536125997042
