File Name,"Pixels"
"201 (1).png",50.93940982823666
"201 (2).png",360.3082757200004
"201 (3).png",309.5025164733269
"201 (4).png",1103.2660288402137
"202 (5).png",61.749989528791815
"202 (6).png",346.4275654061104
"202 (7).png",303.202168661694
"202 (8).png",1110.7041970576677
"203 (9).png",62.47083148417711
"203 (10).png",349.294354827999
"203 (11).png",298.9544773406917
"203 (12).png",1062.2143006252586
"204 (13).png",50.720562568610966
"204 (14).png",342.0883029109537
"204 (15).png",322.3499043360223
"204 (16).png",1077.5242051629584
"205 (17).png",47.48885193835461
"205 (18).png",391.54974708426704
"205 (19).png",326.3142490720846
"205 (20).png",1060.1958614044936
"206 (21).png",54.41476297908723
"206 (22).png",356.1076477383254
"206 (23).png",290.4781298556868
"206 (24).png",1096.0339023397587
"207 (25).png",44.81916801187441
"207 (26).png",335.9604614807113
"207 (27).png",355.94915744759277
"207 (28).png",1055.7023433134736
"208 (29).png",48.88186501480706
"208 (30).png",326.81080103694177
"208 (31).png",310.9473346657546
"208 (32).png",1031.5612925536677
"209 (33).png",48.08631745937096
"209 (34).png",297.4025608266527
"209 (35).png",292.6401597235036
"209 (36).png",1074.1239540128645
"210 (37).png",55.812797456903475
"210 (38).png",336.46974538316744
"210 (39).png",287.57148340052385
"210 (40).png",1026.5723311806635
"211 (41).png",44.56847053182316
"211 (42).png",335.6770795089508
"211 (43).png",269.11269837220823
"211 (44).png",1021.0723571160058
"212 (45).png",59.078003815605584
"212 (46).png",322.57265077905606
"212 (47).png",270.206051917045
"212 (48).png",976.9833945283599
"213 (49).png",61.67295856726565
"213 (50).png",394.387967185333
"213 (51).png",319.99905765024886
"213 (52).png",1078.7885351473299
"214 (53).png",55.25118607292148
"214 (54).png",392.4848992291372
"214 (55).png",296.82447532429177
"214 (56).png",1073.521620392834
"215 (57).png",58.16063312173951
"215 (58).png",365.9285500430331
"215 (59).png",322.4888121077083
"215 (60).png",1057.537912145555
"216 (61).png",48.52253352758733
"216 (62).png",408.9656793862071
"216 (63).png",288.0365799264596
"216 (64).png",1052.5201217128451
"217 (65).png",51.17740685288763
"217 (66).png",353.48078015707
"217 (67).png",356.4668573901098
"217 (68).png",1205.831030698038
"218 (69).png",51.989854501798824
"218 (70).png",357.96963209542463
"218 (71).png",307.500455999814
"218 (72).png",1076.533497997959
"219 (73).png",44.66336410259395
"219 (74).png",382.95331880577424
"219 (75).png",316.10348638014386
"219 (76).png",1205.067227846517
"220 (77).png",37.315902801610406
"220 (78).png",280.4588254394712
"220 (79).png",308.2750592553976
"220 (80).png",1146.58218315705
"221 (81).png",59.09482471186875
"221 (82).png",362.1727314101713
"221 (83).png",310.1250589526407
"221 (84).png",1059.8639175961637
"222 (85).png",45.34214369926745
"222 (86).png",336.25483399593924
"222 (87).png",281.44869260416425
"222 (88).png",1109.4788499776075
"223 (89).png",50.842275119581856
"223 (90).png",383.7624011031493
"223 (91).png",313.6137037887365
"223 (92).png",1049.0350103980645
"224 (93).png",45.17225486281072
"224 (94).png",333.0198854004711
"224 (95).png",276.59852916316095
"224 (96).png",1044.3436068800818
"225 (97).png",49.51999428842496
"225 (98).png",356.33715276687366
"225 (99).png",298.0945120797541
"225 (100).png",1124.2083285322387
"226 (101).png",61.426952972389294
"226 (102).png",363.14833594891707
"226 (103).png",283.33771297152293
"226 (104).png",1117.527956202794
"227 (105).png",41.85841379298319
"227 (106).png",304.5625583549045
"227 (107).png",294.65647210439056
"227 (108).png",1046.9292625147991
"228 (109).png",48.21946513644984
"228 (110).png",428.9416660700544
"228 (111).png",278.2015506998762
"228 (112).png",1047.5654324029636
"229 (113).png",60.78235194702391
"229 (114).png",346.58527838947447
"229 (115).png",297.11945695772283
"229 (116).png",1137.9135437576574
"230 (117).png",64.04966251098098
"230 (118).png",397.54414703367
"230 (119).png",329.6413182584214
"230 (120).png",1040.4139113890785
"231 (121).png",55.85188023624925
"231 (122).png",344.05171414087977
"231 (123).png",360.18674750082903
"231 (124).png",1130.42112900548
"232 (125).png",61.79953928993746
"232 (126).png",361.28126842419795
"232 (127).png",317.7944886560547
"232 (128).png",1033.5046893909212
"233 (129).png",35.622711728837736
"233 (130).png",309.26702730475915
"233 (131).png",291.97056274847716
"233 (132).png",1055.8974219090258
"234 (133).png",44.10041157818297
"234 (134).png",372.338644533339
"234 (135).png",272.86500705120596
"234 (136).png",1037.6057077360924
"235 (137).png",33.90975783850605
"235 (138).png",371.8810709524825
"235 (139).png",297.18376618407376
"235 (140).png",1102.9744518520552
"236 (141).png",52.654919158463755
"236 (142).png",367.3675323681474
"236 (143).png",310.29762309119945
"236 (144).png",1077.4000116390932
"237 (145).png",61.08063372552723
"237 (146).png",373.26220169965717
"237 (147).png",309.43559735674876
"237 (148).png",974.8586982045235
"238 (149).png",58.64551975252424
"238 (150).png",375.89444430272886
"238 (151).png",305.3230454765474
"238 (152).png",1006.9545000389861
"239 (153).png",47.25285834090134
"239 (154).png",328.6585622011241
"239 (155).png",309.7894380221718
"239 (156).png",1011.1199861695941
"240 (157).png",52.07473960789028
"240 (158).png",328.1909088590107
"240 (159).png",297.9954564967169
"240 (160).png",1082.9285356592277
"241 (161).png",60.700852036321
"241 (162).png",365.93009072305205
"241 (163).png",327.8285943963589
"241 (164).png",1062.268845046708
"242 (165).png",47.589028168363924
"242 (166).png",324.7645019878177
"242 (167).png",344.7040760168179
"242 (168).png",1082.9386522587984
"243 (169).png",61.789364168516116
"243 (170).png",305.9411166533399
"243 (171).png",291.4200405860717
"243 (172).png",1059.1705473149339
"244 (173).png",45.46931943486183
"244 (174).png",358.14511694048633
"244 (175).png",308.5476866107539
"244 (176).png",1086.5908413963348
"245 (177).png",50.46710392539903
"245 (178).png",381.33897554871163
"245 (179).png",302.9345233951172
"245 (180).png",1097.6688973955438
"246 (181).png",64.4746352928806
"246 (182).png",404.0547043012497
"246 (183).png",354.5697010298416
"246 (184).png",1117.656702692393
"247 (185).png",56.458108444996796
"247 (186).png",353.2553834126535
"247 (187).png",299.2253967444165
"247 (188).png",1061.1039577661322
"248 (189).png",55.539051991083035
"248 (190).png",334.1190629342168
"248 (191).png",325.5083523406402
"248 (192).png",1166.7558068985547
"249 (193).png",54.62586553001519
"249 (194).png",348.0489982640606
"249 (195).png",301.65856220112386
"249 (196).png",1069.0732859352763
"250 (197).png",70.04566933148739
"250 (198).png",378.85785553265475
"250 (199).png",302.58749438925855
"250 (200).png",1090.2277457655116
